id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Date,Age_Group,Flight_Distance_Group,Total_Delay,Delay_Group,satisfaction_numeric,Overall_Service_Score,Service_Score_Category
100654,Male,Loyal Customer,41,Business travel,Business,2129,2,2,4.0,2,4,4,5,4,4,4.0,4.0,4,4,5,0,5.0,satisfied,2022-10-12,Adult,Длинный,5.0,"[0, 30)",1,3.7142857142857144,Average (3-4)
33561,Male,Disloyal Customer,47,Business travel,Econom,399,3,4,3.0,1,4,3,3,4,4,4.0,1.0,3,2,4,28,13.0,neutral or dissatisfied,2022-10-15,Adult,Короткий,41.0,"[30, 60)",0,3.0714285714285716,Average (3-4)
12526,Male,Loyal Customer,43,Business travel,Business,2536,4,4,4.0,4,2,3,3,4,4,4.0,4.0,2,4,5,102,99.0,satisfied,2022-10-04,Adult,Длинный,201.0,"[180, 210)",1,3.642857142857143,Average (3-4)
80608,Female,Loyal Customer,28,Business travel,Business,236,3,3,3.0,3,4,5,4,4,4,4.0,5.0,3,4,4,0,0.0,satisfied,2022-10-24,Adult,Ультракороткий,0.0,"[0, 30)",1,3.7857142857142856,Average (3-4)
66169,Male,Loyal Customer,52,Business travel,Business,2105,5,5,5.0,5,5,4,5,5,5,5.0,5.0,4,5,3,0,4.0,satisfied,2022-10-04,Adult,Длинный,4.0,"[0, 30)",1,4.714285714285714,Good (4-5)
38554,Female,Loyal Customer,40,Personal Travel,Econom,2446,4,5,4.0,1,5,4,2,5,3,2.0,3.0,3,5,5,42,7.0,neutral or dissatisfied,2022-10-25,Adult,Длинный,49.0,"[30, 60)",0,3.642857142857143,Average (3-4)
41399,Male,Loyal Customer,32,Business travel,Business,563,1,1,1.0,1,4,4,4,4,1,3.0,4.0,1,1,4,0,0.0,satisfied,2022-10-20,Adult,Короткий,0.0,"[0, 30)",1,2.4285714285714284,Poor (2-3)
110473,Female,Loyal Customer,49,Personal Travel,Econom,787,2,5,2.0,3,2,5,5,4,4,2.0,4.0,5,4,3,88,94.0,neutral or dissatisfied,2022-10-28,Adult,Средний,182.0,"[180, 210)",0,3.5714285714285716,Average (3-4)
114034,Male,Loyal Customer,63,Personal Travel,Business,511,0,5,0.0,4,3,5,5,5,5,0.0,5.0,4,5,5,4,3.0,satisfied,2022-10-30,Aged people,Короткий,7.0,"[0, 30)",1,3.642857142857143,Average (3-4)
23568,Male,Loyal Customer,26,Business travel,Business,1743,2,2,2.0,2,5,5,5,5,1,5.0,2.0,2,5,5,0,4.0,satisfied,2022-10-26,Adult,Длинный,4.0,"[0, 30)",1,3.4285714285714284,Average (3-4)
78321,Female,Loyal Customer,46,Business travel,Business,1547,1,1,1.0,1,4,5,5,4,4,4.0,4.0,5,4,3,3,6.0,satisfied,2022-10-14,Adult,Длинный,9.0,"[0, 30)",1,3.2857142857142856,Average (3-4)
106546,Male,Disloyal Customer,27,Business travel,Business,727,3,3,3.0,4,4,3,3,4,5,3.0,5.0,3,4,4,17,2.0,neutral or dissatisfied,2022-10-28,Adult,Короткий,19.0,"[0, 30)",0,3.642857142857143,Average (3-4)
36379,Female,Loyal Customer,51,Business travel,Econom,200,3,3,3.0,3,4,4,5,3,3,3.0,3.0,2,3,1,0,0.0,satisfied,2022-10-27,Adult,Ультракороткий,0.0,"[0, 30)",1,3.0714285714285716,Average (3-4)
94032,Male,Loyal Customer,52,Business travel,Business,3482,3,3,2.0,3,3,5,4,4,4,4.0,4.0,3,4,5,0,0.0,satisfied,2022-10-28,Adult,Межконтинентальный,0.0,"[0, 30)",1,3.642857142857143,Average (3-4)
18425,Male,Loyal Customer,17,Personal Travel,Econom,955,3,4,3.0,3,5,3,5,5,3,5.0,4.0,4,4,5,0,0.0,neutral or dissatisfied,2022-10-31,Teenagers,Средний,0.0,"[0, 30)",0,4.0,Good (4-5)
4739,Male,Loyal Customer,77,Business travel,Business,2506,3,3,3.0,3,5,1,2,4,4,4.0,4.0,1,4,5,0,0.0,satisfied,2022-10-17,Aged people,Длинный,0.0,"[0, 30)",1,3.2857142857142856,Average (3-4)
103423,Female,Loyal Customer,58,Personal Travel,Econom,237,3,4,3.0,3,2,5,4,5,5,3.0,5.0,4,5,3,0,0.0,neutral or dissatisfied,2022-10-20,Adult,Ультракороткий,0.0,"[0, 30)",0,3.857142857142857,Average (3-4)
124362,Female,Loyal Customer,55,Business travel,Business,3049,2,2,2.0,2,2,4,4,4,4,4.0,4.0,3,4,4,0,0.0,satisfied,2022-10-21,Adult,Межконтинентальный,0.0,"[0, 30)",1,3.2142857142857144,Average (3-4)
88082,Female,Loyal Customer,44,Business travel,Business,223,5,5,5.0,5,4,4,4,3,3,4.0,4.0,3,3,4,14,22.0,satisfied,2022-10-18,Adult,Ультракороткий,36.0,"[30, 60)",1,4.0,Good (4-5)
35361,Female,Loyal Customer,42,Business travel,Econom,1041,5,4,4.0,4,3,4,2,5,5,5.0,5.0,1,5,1,0,0.0,satisfied,2022-10-04,Adult,Средний,0.0,"[0, 30)",1,3.7857142857142856,Average (3-4)
19526,Female,Loyal Customer,58,Business travel,Business,2280,4,2,2.0,2,3,4,4,4,4,4.0,4.0,1,4,2,0,0.0,neutral or dissatisfied,2022-10-14,Adult,Длинный,0.0,"[0, 30)",0,3.142857142857143,Average (3-4)
33453,Male,Loyal Customer,21,Personal Travel,Econom,2349,1,2,1.0,3,1,4,4,4,3,3.0,2.0,4,4,4,0,19.0,neutral or dissatisfied,2022-10-08,Adult,Длинный,19.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
71786,Female,Disloyal Customer,35,Business travel,Business,1744,2,2,2.0,4,4,2,4,4,3,3.0,4.0,4,4,4,0,4.0,neutral or dissatisfied,2022-10-05,Adult,Длинный,4.0,"[0, 30)",0,3.2857142857142856,Average (3-4)
100259,Male,Disloyal Customer,24,Business travel,Econom,1033,2,2,2.0,3,3,2,3,3,5,5.0,4.0,5,5,3,0,0.0,neutral or dissatisfied,2022-10-06,Adult,Средний,0.0,"[0, 30)",0,3.357142857142857,Average (3-4)
1010,Female,Loyal Customer,53,Business travel,Business,3993,1,1,1.0,1,5,1,1,5,5,5.0,4.0,5,5,5,0,0.0,satisfied,2022-10-18,Adult,Межконтинентальный,0.0,"[0, 30)",1,3.2142857142857144,Average (3-4)
69919,Male,Loyal Customer,52,Personal Travel,Econom,1514,1,4,1.0,4,2,1,4,2,1,2.0,4.0,3,4,2,100,64.0,neutral or dissatisfied,2022-10-01,Adult,Длинный,164.0,"[150, 180)",0,2.5,Poor (2-3)
127623,Female,Disloyal Customer,36,Business travel,Business,1773,1,1,1.0,3,3,1,3,3,5,2.0,3.0,5,4,3,0,2.0,neutral or dissatisfied,2022-10-05,Adult,Длинный,2.0,"[0, 30)",0,2.7142857142857144,Poor (2-3)
68991,Female,Loyal Customer,46,Business travel,Business,2422,5,5,5.0,5,4,4,4,4,5,5.0,5.0,4,5,4,0,12.0,satisfied,2022-10-14,Adult,Длинный,12.0,"[0, 30)",1,4.571428571428571,Good (4-5)
27895,Male,Loyal Customer,51,Business travel,Eco Plus,2329,3,4,4.0,4,3,3,3,3,4,2.0,4.0,2,1,3,0,0.0,satisfied,2022-10-03,Adult,Длинный,0.0,"[0, 30)",1,3.0714285714285716,Average (3-4)
112661,Male,Loyal Customer,53,Business travel,Business,723,1,1,3.0,1,2,5,4,4,4,4.0,4.0,3,4,3,17,9.0,satisfied,2022-10-04,Adult,Короткий,26.0,"[0, 30)",1,3.0714285714285716,Average (3-4)
87984,Female,Loyal Customer,40,Business travel,Business,2276,4,4,4.0,4,2,5,5,3,3,3.0,3.0,3,3,5,0,0.0,satisfied,2022-10-27,Adult,Длинный,0.0,"[0, 30)",1,3.642857142857143,Average (3-4)
7832,Male,Loyal Customer,63,Personal Travel,Econom,650,4,4,3.0,4,2,3,2,2,4,4.0,3.0,1,4,2,0,0.0,satisfied,2022-10-16,Aged people,Короткий,0.0,"[0, 30)",1,3.0,Average (3-4)
79374,Male,Disloyal Customer,45,Business travel,Business,502,5,5,5.0,4,2,5,2,2,5,5.0,4.0,4,5,2,0,0.0,satisfied,2022-10-16,Adult,Короткий,0.0,"[0, 30)",1,3.9285714285714284,Average (3-4)
93908,Male,Loyal Customer,44,Business travel,Business,2234,5,3,5.0,5,4,5,4,5,5,5.0,5.0,3,5,4,37,31.0,satisfied,2022-10-03,Adult,Длинный,68.0,"[60, 90)",1,4.5,Good (4-5)
34535,Female,Loyal Customer,28,Business travel,Econom,636,3,5,5.0,5,3,3,3,3,4,2.0,4.0,4,3,3,15,56.0,neutral or dissatisfied,2022-10-11,Adult,Короткий,71.0,"[60, 90)",0,3.5714285714285716,Average (3-4)
57704,Female,Loyal Customer,35,Personal Travel,Econom,867,3,4,3.0,1,4,3,3,4,4,4.0,4.0,3,4,4,70,90.0,neutral or dissatisfied,2022-10-19,Adult,Средний,160.0,"[150, 180)",0,3.4285714285714284,Average (3-4)
125441,Male,Disloyal Customer,27,Business travel,Business,2845,4,4,4.0,3,1,4,1,1,4,4.0,2.0,2,3,1,0,0.0,neutral or dissatisfied,2022-10-28,Adult,Длинный,0.0,"[0, 30)",0,2.7142857142857144,Poor (2-3)
29035,Female,Loyal Customer,7,Personal Travel,Econom,672,4,2,4.0,4,1,4,1,1,3,2.0,4.0,1,4,1,0,0.0,satisfied,2022-10-22,Child,Короткий,0.0,"[0, 30)",1,2.5714285714285716,Poor (2-3)
35455,Male,Loyal Customer,9,Personal Travel,Econom,1035,2,4,2.0,3,5,2,5,5,3,4.0,4.0,5,4,5,12,0.0,neutral or dissatisfied,2022-10-06,Child,Средний,12.0,"[0, 30)",0,3.7857142857142856,Average (3-4)
17531,Female,Loyal Customer,59,Personal Travel,Eco Plus,341,3,5,3.0,1,4,4,5,3,3,3.0,3.0,5,3,5,115,106.0,neutral or dissatisfied,2022-10-20,Adult,Короткий,221.0,"[210, 240)",0,3.5714285714285716,Average (3-4)
41187,Male,Loyal Customer,28,Personal Travel,Econom,395,3,4,3.0,3,5,3,5,5,5,4.0,5.0,3,5,5,42,34.0,neutral or dissatisfied,2022-11-01,Adult,Короткий,76.0,"[60, 90)",0,4.142857142857143,Good (4-5)
60473,Female,Loyal Customer,57,Business travel,Business,1512,5,5,5.0,5,5,5,4,5,5,5.0,5.0,4,5,3,0,0.0,satisfied,2022-10-19,Adult,Длинный,0.0,"[0, 30)",1,4.714285714285714,Good (4-5)
78250,Male,Loyal Customer,21,Personal Travel,Business,903,4,5,4.0,2,3,4,1,3,3,2.0,4.0,5,5,3,0,9.0,neutral or dissatisfied,2022-10-21,Adult,Средний,9.0,"[0, 30)",0,3.4285714285714284,Average (3-4)
9705,Male,Loyal Customer,12,Personal Travel,Econom,212,2,1,2.0,3,5,2,5,5,2,2.0,4.0,2,3,5,0,0.0,neutral or dissatisfied,2022-10-01,Child,Ультракороткий,0.0,"[0, 30)",0,3.0714285714285716,Average (3-4)
115439,Female,Loyal Customer,55,Business travel,Business,1576,3,3,3.0,3,5,5,4,4,4,4.0,4.0,3,4,3,3,0.0,satisfied,2022-10-30,Adult,Длинный,3.0,"[0, 30)",1,3.7142857142857144,Average (3-4)
63403,Female,Loyal Customer,54,Personal Travel,Econom,337,0,4,0.0,5,3,4,4,5,5,0.0,5.0,4,5,4,0,3.0,satisfied,2022-10-29,Adult,Короткий,3.0,"[0, 30)",1,3.4285714285714284,Average (3-4)
88541,Female,Loyal Customer,46,Personal Travel,Econom,515,3,5,3.0,5,5,5,4,2,2,3.0,2.0,5,2,3,14,20.0,neutral or dissatisfied,2022-10-16,Adult,Короткий,34.0,"[30, 60)",0,3.5,Average (3-4)
103925,Male,Disloyal Customer,29,Business travel,Business,770,5,4,4.0,3,2,4,1,2,5,5.0,5.0,3,4,2,10,14.0,satisfied,2022-10-31,Adult,Средний,24.0,"[0, 30)",1,3.5,Average (3-4)
40563,Male,Loyal Customer,46,Business travel,Econom,216,4,4,5.0,5,4,4,4,4,5,5.0,3.0,2,4,4,0,0.0,satisfied,2022-10-04,Adult,Ультракороткий,0.0,"[0, 30)",1,4.071428571428571,Good (4-5)
40619,Male,Loyal Customer,41,Personal Travel,Econom,216,3,2,3.0,3,3,3,2,3,4,5.0,3.0,3,3,3,0,0.0,neutral or dissatisfied,2022-10-27,Adult,Ультракороткий,0.0,"[0, 30)",0,3.0714285714285716,Average (3-4)
74340,Female,Loyal Customer,39,Personal Travel,Business,1188,1,4,1.0,3,3,3,5,2,2,1.0,2.0,4,2,5,0,9.0,neutral or dissatisfied,2022-10-27,Adult,Средний,9.0,"[0, 30)",0,2.7142857142857144,Poor (2-3)
37726,Male,Loyal Customer,28,Personal Travel,Econom,1069,1,5,1.0,1,3,1,3,3,3,4.0,4.0,4,4,3,6,0.0,neutral or dissatisfied,2022-10-19,Adult,Средний,6.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
14657,Male,Loyal Customer,52,Personal Travel,Econom,162,2,5,0.0,1,2,0,2,2,5,5.0,5.0,3,4,2,0,13.0,neutral or dissatisfied,2022-10-25,Adult,Ультракороткий,13.0,"[0, 30)",0,2.7142857142857144,Poor (2-3)
32369,Male,Loyal Customer,59,Business travel,Business,2340,5,5,5.0,5,2,1,4,5,5,5.0,3.0,4,5,3,2,3.0,satisfied,2022-10-07,Adult,Длинный,5.0,"[0, 30)",1,4.071428571428571,Good (4-5)
86509,Male,Loyal Customer,27,Personal Travel,Econom,762,3,4,2.0,1,1,2,1,1,4,2.0,4.0,4,4,1,51,57.0,neutral or dissatisfied,2022-10-31,Adult,Средний,108.0,"[90, 120)",0,2.4285714285714284,Poor (2-3)
92562,Female,Loyal Customer,43,Business travel,Business,1947,5,5,5.0,5,5,5,5,4,4,4.0,4.0,3,4,5,0,0.0,satisfied,2022-10-04,Adult,Длинный,0.0,"[0, 30)",1,4.5,Good (4-5)
59040,Female,Disloyal Customer,29,Business travel,Econom,941,1,1,1.0,4,3,1,3,3,2,1.0,2.0,1,4,3,39,24.0,neutral or dissatisfied,2022-10-22,Adult,Средний,63.0,"[60, 90)",0,2.142857142857143,Poor (2-3)
98434,Female,Loyal Customer,56,Personal Travel,Econom,1910,3,5,3.0,3,3,4,4,3,5,4.0,5.0,4,4,4,132,116.0,neutral or dissatisfied,2022-10-29,Adult,Длинный,248.0,"[240, 270)",0,3.857142857142857,Average (3-4)
77335,Female,Loyal Customer,49,Business travel,Business,588,2,2,2.0,2,2,5,5,3,3,3.0,3.0,4,3,3,0,0.0,satisfied,2022-10-07,Adult,Короткий,0.0,"[0, 30)",1,3.0,Average (3-4)
63442,Male,Loyal Customer,11,Personal Travel,Econom,337,4,5,2.0,5,2,2,2,2,3,4.0,4.0,5,4,2,0,0.0,neutral or dissatisfied,2022-10-11,Child,Короткий,0.0,"[0, 30)",0,3.2857142857142856,Average (3-4)
56122,Female,Loyal Customer,56,Business travel,Business,1372,3,3,3.0,3,4,5,4,5,5,5.0,5.0,3,5,4,0,12.0,satisfied,2022-10-16,Adult,Средний,12.0,"[0, 30)",1,4.071428571428571,Good (4-5)
113805,Female,Loyal Customer,41,Business travel,Business,414,2,2,2.0,2,5,5,5,2,2,2.0,2.0,5,2,5,0,0.0,satisfied,2022-10-09,Adult,Короткий,0.0,"[0, 30)",1,3.0714285714285716,Average (3-4)
51975,Male,Loyal Customer,68,Business travel,Econom,443,4,2,5.0,2,4,4,4,4,2,4.0,4.0,5,4,4,0,6.0,satisfied,2022-10-12,Aged people,Короткий,6.0,"[0, 30)",1,3.7142857142857144,Average (3-4)
6573,Female,Loyal Customer,41,Business travel,Business,3423,4,4,4.0,4,4,4,5,5,5,5.0,5.0,4,5,3,0,0.0,satisfied,2022-10-25,Adult,Межконтинентальный,0.0,"[0, 30)",1,4.357142857142857,Good (4-5)
103023,Male,Loyal Customer,54,Business travel,Business,460,5,5,2.0,5,5,4,5,4,4,4.0,4.0,3,4,5,9,0.0,satisfied,2022-10-04,Adult,Короткий,9.0,"[0, 30)",1,4.214285714285714,Good (4-5)
74285,Female,Loyal Customer,11,Business travel,Business,2288,4,4,4.0,4,3,4,3,3,5,5.0,5.0,3,5,3,0,0.0,satisfied,2022-10-23,Child,Длинный,0.0,"[0, 30)",1,3.9285714285714284,Average (3-4)
110668,Female,Loyal Customer,36,Business travel,Econom,945,3,2,2.0,2,3,3,3,3,2,2.0,2.0,2,3,3,6,13.0,neutral or dissatisfied,2022-10-13,Adult,Средний,19.0,"[0, 30)",0,2.5,Poor (2-3)
114952,Female,Disloyal Customer,21,Business travel,Business,296,0,0,0.0,3,3,0,3,3,3,5.0,5.0,3,5,3,40,34.0,satisfied,2022-10-11,Adult,Короткий,74.0,"[60, 90)",1,2.5714285714285716,Poor (2-3)
78635,Female,Loyal Customer,47,Business travel,Business,1953,1,1,1.0,1,4,4,5,5,5,5.0,5.0,4,5,4,14,5.0,satisfied,2022-10-26,Adult,Длинный,19.0,"[0, 30)",1,3.5714285714285716,Average (3-4)
116271,Male,Loyal Customer,28,Personal Travel,Econom,296,4,4,4.0,4,3,4,3,3,2,2.0,3.0,2,3,3,0,0.0,neutral or dissatisfied,2022-10-06,Adult,Короткий,0.0,"[0, 30)",0,3.142857142857143,Average (3-4)
104107,Male,Loyal Customer,53,Personal Travel,Econom,297,2,2,2.0,2,5,2,5,5,3,4.0,2.0,2,3,5,2,0.0,neutral or dissatisfied,2022-10-27,Adult,Короткий,2.0,"[0, 30)",0,3.142857142857143,Average (3-4)
122701,Male,Loyal Customer,53,Personal Travel,Econom,361,2,4,2.0,3,2,2,2,2,4,2.0,4.0,5,4,2,60,39.0,neutral or dissatisfied,2022-10-18,Adult,Короткий,99.0,"[90, 120)",0,2.857142857142857,Poor (2-3)
21309,Female,Loyal Customer,12,Personal Travel,Econom,620,3,1,3.0,4,4,3,4,4,2,1.0,3.0,2,3,4,25,18.0,neutral or dissatisfied,2022-10-01,Child,Короткий,43.0,"[30, 60)",0,2.9285714285714284,Poor (2-3)
97732,Male,Loyal Customer,57,Business travel,Business,587,3,4,4.0,4,4,4,4,3,3,3.0,3.0,4,3,4,60,51.0,neutral or dissatisfied,2022-10-12,Adult,Короткий,111.0,"[90, 120)",0,3.5714285714285716,Average (3-4)
112421,Female,Loyal Customer,46,Business travel,Econom,957,3,1,1.0,1,3,4,4,3,3,3.0,3.0,4,3,1,16,14.0,neutral or dissatisfied,2022-10-24,Adult,Средний,30.0,"[30, 60)",0,2.642857142857143,Poor (2-3)
79631,Male,Loyal Customer,17,Business travel,Econom,762,2,5,5.0,5,2,2,3,2,4,5.0,3.0,4,3,2,5,36.0,neutral or dissatisfied,2022-10-02,Teenagers,Средний,41.0,"[30, 60)",0,3.357142857142857,Average (3-4)
41588,Female,Loyal Customer,28,Personal Travel,Econom,1211,2,5,2.0,4,2,2,2,2,3,4.0,4.0,3,5,2,13,16.0,neutral or dissatisfied,2022-10-18,Adult,Средний,29.0,"[0, 30)",0,3.0,Average (3-4)
82141,Male,Loyal Customer,30,Business travel,Business,2901,3,3,3.0,3,5,5,5,5,5,4.0,5.0,3,5,5,0,20.0,satisfied,2022-10-14,Adult,Длинный,20.0,"[0, 30)",1,4.214285714285714,Good (4-5)
40507,Female,Loyal Customer,17,Personal Travel,Econom,175,1,4,1.0,4,1,1,1,1,5,2.0,4.0,2,5,1,0,0.0,neutral or dissatisfied,2022-10-25,Teenagers,Ультракороткий,0.0,"[0, 30)",0,2.357142857142857,Poor (2-3)
9785,Male,Loyal Customer,9,Personal Travel,Econom,456,3,5,3.0,4,1,3,1,1,5,4.0,4.0,3,1,1,9,0.0,neutral or dissatisfied,2022-10-29,Child,Короткий,9.0,"[0, 30)",0,2.7857142857142856,Poor (2-3)
36840,Female,Disloyal Customer,44,Business travel,Econom,369,2,3,2.0,1,3,2,3,3,5,4.0,2.0,1,2,3,0,0.0,neutral or dissatisfied,2022-10-31,Adult,Короткий,0.0,"[0, 30)",0,2.5714285714285716,Poor (2-3)
62058,Female,Loyal Customer,18,Personal Travel,Econom,2475,2,1,2.0,4,5,2,5,5,2,3.0,3.0,4,4,5,0,0.0,neutral or dissatisfied,2022-10-16,Teenagers,Длинный,0.0,"[0, 30)",0,3.357142857142857,Average (3-4)
96668,Male,Loyal Customer,63,Personal Travel,Econom,937,1,1,1.0,1,5,1,5,5,1,5.0,2.0,1,2,5,25,25.0,neutral or dissatisfied,2022-10-15,Aged people,Средний,50.0,"[30, 60)",0,2.5714285714285716,Poor (2-3)
30462,Female,Loyal Customer,49,Business travel,Eco Plus,991,4,3,3.0,3,2,5,4,4,4,4.0,4.0,3,4,4,0,0.0,satisfied,2022-10-28,Adult,Средний,0.0,"[0, 30)",1,3.642857142857143,Average (3-4)
10921,Male,Loyal Customer,52,Business travel,Business,1868,2,2,2.0,2,3,4,5,3,3,4.0,5.0,5,3,4,16,5.0,satisfied,2022-10-01,Adult,Длинный,21.0,"[0, 30)",1,3.357142857142857,Average (3-4)
49880,Male,Loyal Customer,53,Business travel,Econom,89,4,4,4.0,4,4,4,4,4,4,3.0,3.0,2,4,4,0,0.0,neutral or dissatisfied,2022-10-27,Adult,Ультракороткий,0.0,"[0, 30)",0,3.7142857142857144,Average (3-4)
64378,Male,Loyal Customer,51,Personal Travel,Econom,1172,1,2,1.0,3,4,1,4,4,1,2.0,3.0,2,3,4,13,2.0,neutral or dissatisfied,2022-10-26,Adult,Средний,15.0,"[0, 30)",0,2.5,Poor (2-3)
109563,Female,Loyal Customer,56,Personal Travel,Econom,834,1,2,1.0,3,3,3,4,3,3,1.0,3.0,1,3,2,0,0.0,neutral or dissatisfied,2022-10-03,Adult,Средний,0.0,"[0, 30)",0,2.357142857142857,Poor (2-3)
12868,Male,Loyal Customer,69,Personal Travel,Eco Plus,817,2,4,1.0,3,1,1,1,1,1,2.0,4.0,4,4,1,0,0.0,neutral or dissatisfied,2022-11-01,Aged people,Средний,0.0,"[0, 30)",0,2.142857142857143,Poor (2-3)
115208,Male,Loyal Customer,50,Business travel,Business,333,5,5,5.0,5,2,5,5,5,5,5.0,5.0,4,5,3,2,0.0,satisfied,2022-10-21,Adult,Короткий,2.0,"[0, 30)",1,4.571428571428571,Good (4-5)
126843,Male,Loyal Customer,49,Business travel,Econom,2077,1,4,4.0,4,1,1,1,1,2,3.0,3.0,4,2,1,0,38.0,neutral or dissatisfied,2022-10-17,Adult,Длинный,38.0,"[30, 60)",0,2.2857142857142856,Poor (2-3)
115764,Female,Disloyal Customer,36,Business travel,Econom,308,1,3,1.0,3,5,1,5,5,1,5.0,3.0,4,3,5,0,3.0,neutral or dissatisfied,2022-10-25,Adult,Короткий,3.0,"[0, 30)",0,3.2142857142857144,Average (3-4)
78493,Male,Loyal Customer,59,Business travel,Business,3640,3,3,3.0,3,2,3,2,3,3,3.0,3.0,2,3,1,0,19.0,neutral or dissatisfied,2022-10-04,Adult,Межконтинентальный,19.0,"[0, 30)",0,2.642857142857143,Poor (2-3)
45715,Female,Loyal Customer,45,Business travel,Econom,852,4,5,1.0,1,1,2,2,4,4,4.0,4.0,2,4,2,0,42.0,neutral or dissatisfied,2022-10-27,Adult,Средний,42.0,"[30, 60)",0,2.857142857142857,Poor (2-3)
10656,Female,Loyal Customer,37,Business travel,Business,1749,5,5,5.0,5,4,4,5,5,5,5.0,4.0,5,5,4,15,11.0,satisfied,2022-10-23,Adult,Длинный,26.0,"[0, 30)",1,4.714285714285714,Good (4-5)
88504,Female,Loyal Customer,61,Business travel,Business,240,1,1,1.0,1,4,5,5,5,5,5.0,5.0,5,5,3,0,0.0,satisfied,2022-10-12,Aged people,Ультракороткий,0.0,"[0, 30)",1,3.642857142857143,Average (3-4)
77460,Female,Loyal Customer,56,Business travel,Econom,507,3,4,3.0,3,4,4,3,3,3,3.0,3.0,4,3,1,1,0.0,neutral or dissatisfied,2022-10-19,Adult,Короткий,1.0,"[0, 30)",0,3.142857142857143,Average (3-4)
43836,Female,Loyal Customer,44,Business travel,Business,2879,5,5,5.0,5,4,3,4,4,4,4.0,4.0,5,4,1,0,3.0,satisfied,2022-10-15,Adult,Длинный,3.0,"[0, 30)",1,4.071428571428571,Good (4-5)
52303,Male,Loyal Customer,50,Business travel,Econom,451,1,2,2.0,2,1,1,1,1,2,5.0,1.0,3,1,1,0,0.0,neutral or dissatisfied,2022-10-21,Adult,Короткий,0.0,"[0, 30)",0,1.7142857142857142,Very Poor (1-2)
62786,Male,Loyal Customer,20,Personal Travel,Econom,2399,5,5,5.0,4,2,5,2,2,3,5.0,5.0,3,5,2,14,14.0,satisfied,2022-10-16,Adult,Длинный,28.0,"[0, 30)",1,3.7857142857142856,Average (3-4)
90142,Male,Loyal Customer,52,Business travel,Business,2277,1,1,1.0,1,1,4,1,5,5,5.0,5.0,4,5,4,12,11.0,satisfied,2022-10-15,Adult,Длинный,23.0,"[0, 30)",1,3.0714285714285716,Average (3-4)
30785,Female,Loyal Customer,35,Business travel,Business,2978,3,3,3.0,3,1,4,3,4,4,4.0,4.0,5,4,3,0,0.0,satisfied,2022-10-17,Adult,Длинный,0.0,"[0, 30)",1,3.4285714285714284,Average (3-4)
30527,Female,Loyal Customer,60,Business travel,Econom,532,5,4,4.0,4,1,5,4,5,5,5.0,5.0,5,5,4,0,4.0,satisfied,2022-10-02,Adult,Короткий,4.0,"[0, 30)",1,4.357142857142857,Good (4-5)
14222,Male,Loyal Customer,27,Personal Travel,Econom,692,4,5,4.0,5,5,4,1,5,4,4.0,4.0,5,5,5,4,42.0,neutral or dissatisfied,2022-10-07,Adult,Короткий,46.0,"[30, 60)",0,4.285714285714286,Good (4-5)
93033,Female,Loyal Customer,41,Business travel,Business,2683,3,3,1.0,3,5,5,4,4,4,4.0,4.0,5,4,4,31,39.0,satisfied,2022-10-28,Adult,Длинный,70.0,"[60, 90)",1,3.7857142857142856,Average (3-4)
79669,Female,Loyal Customer,36,Personal Travel,Econom,749,4,5,4.0,3,5,4,5,5,2,3.0,5.0,3,3,5,0,8.0,neutral or dissatisfied,2022-10-26,Adult,Короткий,8.0,"[0, 30)",0,4.0,Good (4-5)
43692,Female,Loyal Customer,33,Business travel,Econom,257,5,2,3.0,2,5,5,5,5,5,5.0,2.0,2,1,5,0,0.0,satisfied,2022-10-07,Adult,Короткий,0.0,"[0, 30)",1,3.7142857142857144,Average (3-4)
123862,Male,Loyal Customer,49,Business travel,Business,2552,3,1,3.0,3,5,4,5,5,5,5.0,5.0,3,5,5,0,0.0,satisfied,2022-10-25,Adult,Длинный,0.0,"[0, 30)",1,4.071428571428571,Good (4-5)
68012,Female,Loyal Customer,47,Business travel,Business,3150,2,2,2.0,2,4,5,5,5,5,5.0,5.0,4,5,4,109,109.0,satisfied,2022-10-13,Adult,Межконтинентальный,218.0,"[210, 240)",1,3.9285714285714284,Average (3-4)
79982,Female,Loyal Customer,38,Personal Travel,Econom,950,4,0,4.0,3,2,4,2,2,4,2.0,4.0,3,4,2,0,0.0,neutral or dissatisfied,2022-10-19,Adult,Средний,0.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
82953,Male,Disloyal Customer,25,Business travel,Business,1145,5,0,5.0,1,2,5,2,2,3,3.0,5.0,5,4,2,0,0.0,satisfied,2022-10-17,Adult,Средний,0.0,"[0, 30)",1,3.142857142857143,Average (3-4)
109894,Female,Loyal Customer,54,Business travel,Econom,744,3,1,1.0,1,2,1,4,3,3,3.0,3.0,4,3,4,20,5.0,satisfied,2022-10-28,Adult,Короткий,25.0,"[0, 30)",1,2.5714285714285716,Poor (2-3)
